[2026-08-04T11:20:19.934Z] GET https://fonts.googleapis.com/css2?family=Frank+Ruhl+Libre:wght@300;400;500;700;900&family=Heebo:wght@300;400;500;600;700;800;900&family=Inter:wght@400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500&display=swap → 200 (1ms, -698B)
[2026-08-04T11:20:19.935Z] GET http://localhost:5173/memorial/css/memorial.css → 200 (1ms, ?B)
[2026-08-04T11:20:19.935Z] GET http://localhost:5173/memorial/assets/logo.png → 304 (1ms, ?B)
[2026-08-04T11:20:19.935Z] GET http://localhost:5173/memorial/js/fallen-data.js → 304 (1ms, ?B)
[2026-08-04T11:20:19.935Z] GET http://localhost:5173/memorial/js/memorial.js → 304 (1ms, ?B)
[2026-08-04T11:20:19.935Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-08-04T11:20:19.935Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -837B)
[2026-08-04T11:20:19.936Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -837B)
[2026-08-04T11:20:19.944Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H0TbFhsqMA6aw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:20:19.945Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GKTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:20:19.945Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GYTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:20:19.945Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H2TbFhsqMA.woff2 → 200 (?ms, -815B)
[2026-08-04T11:20:19.945Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:20:19.945Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-08-04T11:20:19.945Z] GET http://localhost:5173/memorial/fonts/rag-marom-2.1.otf → 304 (?ms, ?B)
[2026-08-04T11:20:19.955Z] GET http://localhost:5173/memorial/img/32fe3450649b.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/9cf53c038c48.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/dfeee11d282e.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/5341e9bba404.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/1b915473a4be.jpg → 304 (10ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/11192c8799cf.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/fd8de7ac0945.jpg → 304 (8ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/e8bc48a24ed0.jpg → 304 (11ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/82095380a431.jpg → 304 (10ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/404fd8709f67.jpg → 304 (9ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/1b3e032304e5.jpg → 304 (9ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/a4f726e33519.jpg → 304 (11ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/c0e42f988746.jpg → 304 (10ms, ?B)
[2026-08-04T11:20:19.956Z] GET http://localhost:5173/memorial/img/2d871f325832.jpg → 304 (11ms, ?B)
[2026-08-04T11:20:19.957Z] GET http://localhost:5173/memorial/img/3f0f30887d2b.jpg → 304 (10ms, ?B)
[2026-08-04T11:20:19.957Z] GET http://localhost:5173/memorial/img/42afcf6e9656.jpg → 304 (13ms, ?B)
[2026-08-04T11:20:19.957Z] GET http://localhost:5173/memorial/img/bbf2d4a667dc.jpg → 304 (10ms, ?B)
[2026-08-04T11:20:19.957Z] GET http://localhost:5173/memorial/img/9bae545cbf32.jpg → 304 (13ms, ?B)
[2026-08-04T11:20:19.957Z] GET http://localhost:5173/memorial/img/fdc10dac4656.jpg → 304 (13ms, ?B)
[2026-08-04T11:20:19.970Z] GET http://localhost:5173/memorial/js/a11y-widget.jsx → 200 (40ms, ?B)
[2026-08-04T11:22:23.202Z] GET http://localhost:5173/memorial/index.html?v=2 → 200 (4ms, 8350B)
[2026-08-04T11:22:23.209Z] GET https://fonts.googleapis.com/css2?family=Frank+Ruhl+Libre:wght@300;400;500;700;900&family=Heebo:wght@300;400;500;600;700;800;900&family=Inter:wght@400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -698B)
[2026-08-04T11:22:23.210Z] GET http://localhost:5173/memorial/css/memorial.css → 200 (1ms, 49845B)
[2026-08-04T11:22:23.210Z] GET http://localhost:5173/memorial/assets/logo.png → 304 (1ms, ?B)
[2026-08-04T11:22:23.210Z] GET http://localhost:5173/memorial/js/fallen-data.js → 304 (1ms, ?B)
[2026-08-04T11:22:23.210Z] GET http://localhost:5173/memorial/js/memorial.js → 200 (1ms, 27414B)
[2026-08-04T11:22:23.210Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-08-04T11:22:23.210Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -837B)
[2026-08-04T11:22:23.211Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -837B)
[2026-08-04T11:22:23.213Z] GET http://localhost:5173/memorial/img/32fe3450649b.jpg → 304 (14ms, ?B)
[2026-08-04T11:22:23.226Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H0TbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:22:23.226Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GKTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:22:23.226Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GYTbFhsqMA6aw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:22:23.227Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H2TbFhsqMA.woff2 → 200 (?ms, -815B)
[2026-08-04T11:22:23.227Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:22:23.227Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-08-04T11:22:23.227Z] GET http://localhost:5173/memorial/fonts/rag-marom-2.1.otf → 304 (?ms, ?B)
[2026-08-04T11:22:23.252Z] GET http://localhost:5173/memorial/js/a11y-widget.jsx → 200 (42ms, ?B)
[2026-08-04T11:22:34.417Z] GET http://localhost:5173/memorial/img/9cf53c038c48.jpg → 304 (3ms, ?B)
[2026-08-04T11:22:39.615Z] GET http://localhost:5173/memorial/img/82095380a431.jpg → 304 (4ms, ?B)
[2026-08-04T11:22:48.717Z] GET http://localhost:5173/memorial/img/a4f726e33519.jpg → 304 (2ms, ?B)
[2026-08-04T11:22:51.316Z] GET http://localhost:5173/memorial/img/5341e9bba404.jpg → 304 (2ms, ?B)
[2026-08-04T11:22:53.916Z] GET http://localhost:5173/memorial/img/1b915473a4be.jpg → 304 (6ms, ?B)
[2026-08-04T11:22:56.514Z] GET http://localhost:5173/memorial/img/42afcf6e9656.jpg → 304 (2ms, ?B)
[2026-08-04T11:22:57.815Z] GET http://localhost:5173/memorial/img/bbf2d4a667dc.jpg → 304 (2ms, ?B)
[2026-08-04T11:23:12.115Z] GET http://localhost:5173/memorial/img/1b3e032304e5.jpg → 304 (2ms, ?B)
[2026-08-04T11:23:13.416Z] GET http://localhost:5173/memorial/img/dfeee11d282e.jpg → 304 (2ms, ?B)
[2026-08-04T11:23:14.313Z] GET http://localhost:5173/memorial/index.html?v=3 → 200 (2ms, 8350B)
[2026-08-04T11:23:14.317Z] GET https://fonts.googleapis.com/css2?family=Frank+Ruhl+Libre:wght@300;400;500;700;900&family=Heebo:wght@300;400;500;600;700;800;900&family=Inter:wght@400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -698B)
[2026-08-04T11:23:14.317Z] GET http://localhost:5173/memorial/css/memorial.css → 200 (2ms, 50034B)
[2026-08-04T11:23:14.317Z] GET http://localhost:5173/memorial/assets/logo.png → 304 (2ms, ?B)
[2026-08-04T11:23:14.318Z] GET http://localhost:5173/memorial/js/fallen-data.js → 304 (1ms, ?B)
[2026-08-04T11:23:14.318Z] GET http://localhost:5173/memorial/js/memorial.js → 304 (2ms, ?B)
[2026-08-04T11:23:14.318Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-08-04T11:23:14.318Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -837B)
[2026-08-04T11:23:14.318Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -837B)
[2026-08-04T11:23:14.331Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H0TbFhsqMA6aw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:23:14.332Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GKTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:23:14.332Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GYTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:23:14.332Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H2TbFhsqMA.woff2 → 200 (?ms, -815B)
[2026-08-04T11:23:14.333Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:23:14.333Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-08-04T11:23:14.333Z] GET http://localhost:5173/memorial/fonts/rag-marom-2.1.otf → 304 (?ms, ?B)
[2026-08-04T11:23:14.338Z] GET http://localhost:5173/memorial/img/32fe3450649b.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.338Z] GET http://localhost:5173/memorial/img/9cf53c038c48.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/dfeee11d282e.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/5341e9bba404.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/1b915473a4be.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/11192c8799cf.jpg → 304 (19ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/fd8de7ac0945.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.339Z] GET http://localhost:5173/memorial/img/e8bc48a24ed0.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/82095380a431.jpg → 304 (16ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/404fd8709f67.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/1b3e032304e5.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/a4f726e33519.jpg → 304 (17ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/c0e42f988746.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/2d871f325832.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/3f0f30887d2b.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/42afcf6e9656.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/bbf2d4a667dc.jpg → 304 (18ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/9bae545cbf32.jpg → 304 (20ms, ?B)
[2026-08-04T11:23:14.340Z] GET http://localhost:5173/memorial/img/fdc10dac4656.jpg → 304 (20ms, ?B)
[2026-08-04T11:23:14.360Z] GET http://localhost:5173/memorial/js/a11y-widget.jsx → 200 (2ms, ?B)
[2026-08-04T11:23:17.616Z] GET http://localhost:5173/memorial/img/4a0c81a94ee2.jpg → 200 (3ms, 64439B)
[2026-08-04T11:23:17.616Z] GET http://localhost:5173/memorial/img/952d207b83a1.png → 200 (4ms, 543263B)
[2026-08-04T11:23:17.617Z] GET http://localhost:5173/memorial/img/9597733c2aff.png → 200 (3ms, 1134730B)
[2026-08-04T11:23:17.617Z] GET http://localhost:5173/memorial/img/35e3b984a0f4.jpg → 200 (3ms, 170800B)
[2026-08-04T11:23:20.184Z] GET https://open.spotify.com/embed/track/1SKPmfSYaPsETbRHaiA18G → 200 (300ms, 4406B)
[2026-08-04T11:23:20.184Z] GET http://localhost:5173/memorial/img/3873690e6ed5.png → 200 (3ms, 466104B)
[2026-08-04T11:23:20.184Z] GET http://localhost:5173/memorial/img/6115ccfb326e.jpg → 200 (4ms, 185399B)
[2026-08-04T11:23:20.184Z] GET http://localhost:5173/memorial/img/c7db4a8bef8c.jpg → 200 (4ms, 221621B)
[2026-08-04T11:23:20.184Z] GET http://localhost:5173/memorial/img/98162f6ae548.png → 200 (4ms, 543263B)
[2026-08-04T11:23:20.184Z] GET http://localhost:5173/memorial/img/0dc03bb3cba3.jpg → 200 (4ms, 138500B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/css/ae20dae031358b14.css → 200 (91ms, 25426B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/css/191172de3373b3e8.css → 200 (82ms, 6627B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/css/e8185b030cc1b49f.css → 200 (81ms, 1879B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/webpack-c6a6be17f1204ab3.js → 200 (82ms, 3521B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/framework-6f473f6ede4ec4c4.js → 200 (103ms, 60352B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/main-90de979d8fa5870f.js → 200 (105ms, 41777B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/pages/_app-dceaa9516b708b23.js → 200 (127ms, 125510B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/69bd4b51-865e1672b6809701.js → 200 (121ms, 101236B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/1df930d7-c3c84ee0b3e2843b.js → 200 (105ms, 1801B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/8494-228b98ef7673b262.js → 200 (103ms, 4231B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/4504-40052219cc17b3fe.js → 200 (121ms, 127962B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/8939-27ba7a3919d54b7f.js → 200 (117ms, 39921B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/pages/track/%5Bid%5D-254d96b162d83a30.js → 200 (103ms, 2419B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/d08890d0-617b-48ab-9b11-c23a3747eb93/_buildManifest.js → 200 (104ms, 1417B)
[2026-08-04T11:23:20.488Z] GET https://embed-cdn.spotifycdn.com/_next/static/d08890d0-617b-48ab-9b11-c23a3747eb93/_ssgManifest.js → 200 (103ms, 405B)
[2026-08-04T11:23:20.488Z] GET https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02045d0a38105fbe7bde43c490 → 200 (91ms, 19935B)
[2026-08-04T11:23:20.590Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Bold-09c45a3a0ce9d2971e62cb26e97760fb.woff2 → 200 (100ms, 47822B)
[2026-08-04T11:23:20.590Z] GET https://encore.scdn.co/fonts/SpotifyMixUI-Regular-76c92fb1a35c462f73429fa8865163eb.woff2 → 200 (124ms, 44741B)
[2026-08-04T11:23:20.640Z] GET blob:https://open.spotify.com/b9c5995a-8070-440c-a50f-4d73d3fc966d → 200 (58ms, -59B)
[2026-08-04T11:23:20.651Z] POST https://o22381.ingest.us.sentry.io/api/4505164808585216/envelope/?sentry_version=7&sentry_key=4cc707ab12ea4779b417479c0550a5cb&sentry_client=sentry.javascript.nextjs%2F10.45.0 → 200 (147ms, 56B)
[2026-08-04T11:23:20.688Z] POST https://o22381.ingest.us.sentry.io/api/4505164808585216/envelope/?sentry_version=7&sentry_key=4cc707ab12ea4779b417479c0550a5cb&sentry_client=sentry.javascript.nextjs%2F10.45.0 → 200 (110ms, 56B)
[2026-08-04T11:23:20.689Z] POST https://o22381.ingest.us.sentry.io/api/4505164808585216/envelope/?sentry_version=7&sentry_key=4cc707ab12ea4779b417479c0550a5cb&sentry_client=sentry.javascript.nextjs%2F10.45.0 → 200 (109ms, 281B)
[2026-08-04T11:23:20.714Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (175ms, 172B)
[2026-08-04T11:23:20.720Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → 200 (93ms, 337B)
[2026-08-04T11:23:20.720Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/da236039.77ef9cc158887e7e.js → 200 (18ms, 16825B)
[2026-08-04T11:23:20.720Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/5039.a54f1bd47316601a.js → 200 (14ms, 11893B)
[2026-08-04T11:23:20.721Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/8272.f042fa4f9e660843.js → 200 (35ms, 88338B)
[2026-08-04T11:23:20.721Z] GET https://embed-cdn.spotifycdn.com/_next/static/chunks/spotify_player_o.e471676ff7c14fb0.js → 200 (11ms, 4709B)
[2026-08-04T11:23:20.889Z] POST https://gew1-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-08-04T11:23:21.073Z] POST https://gew1-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (100ms, 32B)
[2026-08-04T11:23:24.718Z] POST https://gew1-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (94ms, 32B)
[2026-08-04T11:23:24.718Z] POST https://gew1-spclient.spotify.com/gabo-receiver-service/public/v3/events → 200 (86ms, 32B)
[2026-08-04T11:33:36.752Z] GET http://localhost:5173/ → 200 (5ms, 2421B)
[2026-08-04T11:33:36.752Z] POST https://gew1-spclient.spotify.com/gabo-receiver-service/public/v3/events → pending (?ms, ?B)
[2026-08-04T11:33:36.752Z] GET https://apresolve.spotify.com/?type=dealer-g2&type=spclient → pending (?ms, ?B)
[2026-08-04T11:33:36.765Z] POST https://o22381.ingest.us.sentry.io/api/4505164808585216/envelope/?sentry_version=7&sentry_key=4cc707ab12ea4779b417479c0550a5cb&sentry_client=sentry.javascript.nextjs%2F10.45.0 → pending (?ms, ?B)
[2026-08-04T11:33:36.766Z] GET http://localhost:5173/@vite/client → 200 (12ms, 182535B)
[2026-08-04T11:33:36.766Z] GET https://fonts.googleapis.com/css2?family=Frank+Ruhl+Libre:wght@300;400;500;700;900&family=Heebo:wght@300;400;500;600;700;800;900&family=Inter:wght@400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -698B)
[2026-08-04T11:33:36.766Z] GET http://localhost:5173/src/main.jsx?t=1785843183333 → 200 (11ms, 4357B)
[2026-08-04T11:33:36.768Z] GET http://localhost:5173/@react-refresh → 200 (11ms, 113132B)
[2026-08-04T11:33:36.773Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H0TbFhsqMA6aw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:33:36.774Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GKTbFhsqMA6aw.woff2 → 200 (?ms, -815B)
[2026-08-04T11:33:36.774Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9GYTbFhsqMA6aw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:33:36.775Z] GET https://fonts.gstatic.com/s/heebo/v28/NGS6v5_NC0k9P9H2TbFhsqMA.woff2 → 200 (?ms, -815B)
[2026-08-04T11:33:36.775Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -815B)
[2026-08-04T11:33:36.776Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-08-04T11:33:36.777Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9bbde301 → 200 (2ms, 12506B)
[2026-08-04T11:33:36.777Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=9bbde301 → 200 (3ms, 1024B)
[2026-08-04T11:33:36.777Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=9bbde301 → 200 (21ms, 1005607B)
[2026-08-04T11:33:36.777Z] GET http://localhost:5173/src/index.css?t=1785843183333 → 200 (17ms, 107124B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/App.jsx?t=1785843183333 → 200 (19ms, 30940B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/HeroShowcase.jsx → 200 (2ms, 11822B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/DesignShowcase.jsx → 200 (2ms, 16291B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/CollabsHeroShowcase.jsx → 200 (11ms, 23003B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/lib/smoothScroll.js → 200 (10ms, 12475B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/src/lib/analytics.js → 200 (11ms, 9794B)
[2026-08-04T11:33:36.778Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (12ms, 3861B)
[2026-08-04T11:33:36.779Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-YI4H6FPL.js?v=9bbde301 → 200 (17ms, 45663B)
[2026-08-04T11:33:36.779Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-DC5AMYBS.js?v=9bbde301 → 200 (17ms, 9510B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/variants/VariantA.jsx → 200 (18ms, 50254B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/variants/VariantB.jsx → 200 (17ms, 50511B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/variants/VariantC.jsx → 200 (17ms, 59723B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/variants/VariantD.jsx → 200 (19ms, 59850B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/components/showcase/HeroV1Monument.jsx → 200 (19ms, 38281B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/components/showcase/HeroV2Arena.jsx → 200 (20ms, 39771B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/components/showcase/HeroV3Fingers.jsx → 200 (19ms, 35734B)
[2026-08-04T11:33:36.780Z] GET http://localhost:5173/src/components/showcase/HeroV4Manifesto.jsx → 200 (19ms, 62571B)
[2026-08-04T11:33:36.788Z] GET http://localhost:5173/node_modules/.vite/deps/@studio-freight_lenis.js?v=9bbde301 → 200 (16ms, 15334B)
[2026-08-04T11:33:36.788Z] GET http://localhost:5173/node_modules/.vite/deps/gsap.js?v=9bbde301 → 200 (14ms, 169805B)
[2026-08-04T11:33:36.788Z] GET http://localhost:5173/node_modules/.vite/deps/gsap_ScrollTrigger.js?v=9bbde301 → 200 (14ms, 106350B)
[2026-08-04T11:33:36.789Z] GET http://localhost:5173/src/components/collabs/hero-versions/HeroCorporateSplit.jsx → 200 (12ms, 29900B)
[2026-08-04T11:33:36.789Z] GET http://localhost:5173/src/components/collabs/hero-versions/HeroDataBoardroom.jsx → 200 (13ms, 31799B)
[2026-08-04T11:33:36.789Z] GET http://localhost:5173/src/components/collabs/hero-versions/HeroEditorialLedger.jsx → 200 (16ms, 33476B)
[2026-08-04T11:33:36.789Z] GET http://localhost:5173/src/components/collabs/hero-versions/HeroCapabilityBento.jsx → 200 (15ms, 36862B)
[2026-08-04T11:33:36.797Z] GET http://localhost:5173/src/components/Navbar.jsx → 200 (7ms, 27683B)
[2026-08-04T11:33:36.797Z] GET http://localhost:5173/src/redesign/Preloader.jsx → 200 (8ms, 13648B)
[2026-08-04T11:33:36.797Z] GET http://localhost:5173/src/components/Hero.jsx?t=1785765654030 → 200 (9ms, 34783B)
[2026-08-04T11:33:36.797Z] GET http://localhost:5173/src/redesign/IntroV2.jsx?t=1785841601105 → 200 (9ms, 29356B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/redesign/Manifesto.jsx → 200 (7ms, 26660B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/redesign/FiveDNA.jsx → 200 (7ms, 37401B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/redesign/ProgramsV2.jsx → 200 (8ms, 39027B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/redesign/PulseBand.jsx → 200 (11ms, 18798B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/redesign/FinaleCTA.jsx → 200 (9ms, 17773B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/components/Footer.jsx → 200 (9ms, 17696B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/components/ContactModal.jsx → 200 (10ms, 140796B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/components/Accessibility/AccessibilityWidget.jsx → 200 (11ms, 59359B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/pages/LiabahPage.jsx → 200 (14ms, 7416B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/pages/AcademyPage.jsx → 200 (12ms, 13542B)
[2026-08-04T11:33:36.798Z] GET http://localhost:5173/src/pages/CollaborationsPage.jsx → 200 (13ms, 7996B)
